CSID,CaseMasterID,csdate,cstype,PolicePersonID
2424,6827,2023-05-01 11:27:25,A,1666
2425,6828,2024-11-21 17:11:32,A,1827
2426,6833,2023-09-13 02:59:20,A,770
2427,6838,2025-01-05 05:30:08,A,578
2428,6839,2024-03-11 11:46:19,A,1628
2429,6843,2024-06-04 00:07:00,A,2376
2430,6844,2024-10-16 02:42:03,A,504
2431,6846,2024-09-21 03:54:58,A,1771
2432,6849,2025-01-27 20:47:45,A,1880
2433,6850,2024-07-18 06:37:48,A,1147
2434,6853,2023-08-15 07:56:55,A,634
2435,6856,2023-08-04 04:39:02,A,2116
2436,6857,2024-02-25 12:24:59,A,147
2437,6859,2024-03-02 02:36:44,A,835
2438,6862,2023-11-23 16:16:59,C,1248
2439,6863,2023-07-03 17:16:03,C,1666
2440,6867,2023-10-13 14:01:36,A,537
2441,6869,2023-10-30 05:20:36,A,2103
2442,6870,2023-11-11 16:06:55,A,2341
2443,6872,2024-01-13 04:43:45,A,1543
2444,6883,2024-03-07 03:59:16,A,1642
2445,6884,2023-03-24 04:34:39,A,1018
2446,6890,2024-08-27 13:17:15,A,2057
2447,6892,2024-06-30 06:41:12,A,2092
2448,6894,2023-09-20 19:39:12,A,1410
2449,6895,2023-09-20 18:35:03,A,1677
2450,6896,2024-07-17 22:23:09,A,745
2451,6908,2023-12-29 00:52:55,A,2025
2452,6909,2025-05-31 00:10:46,B,253
2453,6910,2023-10-29 11:48:29,A,317
2454,6912,2024-09-22 21:38:24,A,1280
2455,6913,2024-06-19 05:06:59,A,861
2456,6914,2023-12-19 04:55:02,A,953
2457,6919,2025-01-22 18:04:50,C,869
2458,6920,2025-01-04 05:31:02,B,1391
2459,6927,2024-01-30 02:11:46,A,1623
2460,6930,2023-12-04 03:23:51,C,1067
2461,6931,2024-08-15 12:30:21,A,135
2462,6932,2024-02-26 17:59:13,A,1116
2463,6933,2023-03-20 07:13:04,A,545
2464,6935,2024-01-16 06:06:53,C,1687
2465,6938,2024-01-25 02:52:29,A,605
2466,6939,2024-08-29 16:55:56,A,1067
2467,6943,2025-02-15 05:48:18,A,425
2468,6944,2023-04-26 12:26:49,A,2081
2469,6945,2023-10-24 23:06:33,A,820
2470,6947,2025-02-20 18:51:44,A,1616
2471,6948,2024-06-05 09:03:02,A,2022
2472,6949,2024-12-25 19:15:21,A,1186
2473,6950,2024-09-22 09:42:52,A,452
2474,6953,2025-02-01 05:06:44,A,582
2475,6956,2025-01-06 13:44:20,A,1404
2476,6959,2023-07-22 19:12:39,A,2305
2477,6963,2025-04-01 01:15:33,A,2144
2478,6964,2024-09-30 01:22:54,A,198
2479,6966,2023-12-02 02:53:08,C,1571
2480,6970,2025-06-20 14:14:05,B,2393
2481,6972,2023-11-25 12:01:04,A,1678
2482,6976,2024-01-29 12:55:38,A,833
2483,6977,2024-06-23 08:30:00,A,2221
2484,6982,2023-07-02 16:55:19,A,875
2485,6987,2024-12-07 14:17:39,A,500
2486,7007,2024-06-19 03:15:26,C,294
2487,7008,2024-04-25 18:45:25,A,1499
2488,7009,2023-12-26 16:01:34,A,1409
2489,7010,2024-12-26 04:31:34,A,1532
2490,7015,2024-12-27 06:47:18,A,2198
2491,7016,2024-06-05 10:01:42,A,1844
2492,7017,2024-01-02 01:15:35,C,649
2493,7018,2024-01-13 08:12:29,A,544
2494,7021,2023-08-09 02:21:14,A,676
2495,7023,2024-05-02 14:58:43,B,1335
2496,7029,2024-12-24 07:56:03,A,2243
2497,7031,2024-08-26 20:22:53,A,236
2498,7033,2024-05-27 11:42:50,B,2182
2499,7034,2024-07-14 07:23:42,B,852
2500,7041,2024-07-24 05:34:31,C,1143
2501,7043,2024-03-07 20:23:06,A,1954
2502,7045,2024-07-27 23:50:18,B,493
2503,7049,2023-09-18 02:19:42,A,1297
2504,7050,2024-12-18 20:20:17,A,557
2505,7055,2023-12-28 21:17:22,A,757
2506,7056,2023-11-13 04:50:55,B,746
2507,7058,2023-11-01 13:22:31,A,1945
2508,7062,2023-04-16 10:13:25,A,1876
2509,7071,2024-11-16 15:07:40,A,1060
2510,7073,2023-12-04 16:39:56,B,966
2511,7076,2024-11-19 14:05:14,A,44
2512,7077,2024-10-02 16:26:22,A,896
2513,7078,2023-08-06 12:33:41,A,573
2514,7079,2025-01-21 20:53:18,B,691
2515,7083,2024-09-21 18:17:58,A,467
2516,7085,2023-09-17 12:54:37,A,1460
2517,7087,2024-02-14 13:59:05,A,1883
2518,7089,2024-07-22 10:04:30,A,1259
2519,7090,2024-08-06 20:45:40,A,2071
2520,7098,2025-01-23 00:46:36,A,1091
2521,7101,2024-03-16 00:56:39,A,177
2522,7102,2024-12-26 03:42:47,A,910
2523,7103,2024-06-25 02:22:57,B,1273
2524,7104,2025-05-22 15:34:25,A,1499
2525,7109,2025-01-21 10:16:41,A,1976
2526,7110,2023-04-12 15:49:31,A,964
2527,7114,2025-05-11 02:46:53,B,625
2528,7115,2024-05-31 23:15:48,A,1651
2529,7118,2024-10-07 12:30:17,A,2029
2530,7119,2024-11-20 23:26:45,A,2169
2531,7124,2025-03-22 14:18:31,B,2084
2532,7126,2024-12-24 09:13:17,A,446
2533,7127,2024-01-06 02:46:24,A,1728
2534,7129,2024-03-06 15:50:40,A,2173
2535,7132,2023-05-02 13:10:48,C,62
2536,7134,2024-01-29 00:26:21,A,1694
2537,7138,2023-11-22 16:44:28,C,2134
2538,7139,2025-03-18 03:23:49,A,704
2539,7140,2025-02-21 00:21:22,A,1184
2540,7141,2024-08-16 02:14:35,A,1747
2541,7146,2024-04-18 11:02:36,C,1495
2542,7147,2025-03-17 04:33:50,A,81
2543,7148,2024-12-21 10:32:46,C,1756
2544,7149,2024-12-09 09:56:51,A,960
2545,7154,2024-07-10 06:03:41,B,1932
2546,7157,2023-05-10 22:22:37,C,485
2547,7162,2024-12-16 16:30:52,A,1970
2548,7163,2025-01-20 05:14:00,A,381
2549,7170,2023-09-13 11:33:57,A,378
2550,7171,2024-03-29 23:18:02,A,858
2551,7175,2023-08-12 17:14:52,A,512
2552,7176,2023-08-15 23:39:39,C,1172
2553,7177,2024-12-24 23:58:04,B,269
2554,7179,2023-11-25 11:28:53,A,731
2555,7180,2024-04-26 23:32:15,A,2436
2556,7181,2023-11-23 14:48:03,A,463
2557,7182,2025-01-16 10:56:00,B,1980
2558,7183,2023-06-07 09:27:03,A,1721
2559,7185,2023-09-20 02:39:27,A,146
2560,7186,2024-06-26 05:34:25,A,2438
2561,7190,2025-01-05 06:39:44,B,506
2562,7191,2024-02-05 07:32:13,A,1380
2563,7193,2024-07-04 03:24:26,A,2427
2564,7194,2024-01-12 01:09:34,C,2126
2565,7195,2025-04-24 23:43:40,A,753
2566,7198,2023-08-08 03:31:34,B,1976
2567,7202,2024-05-16 10:52:26,C,1582
2568,7205,2024-07-01 19:00:02,C,1442
2569,7207,2025-02-20 05:57:40,B,555
2570,7209,2024-03-09 19:44:44,C,1197
2571,7210,2024-03-29 15:48:50,A,2061
2572,7211,2025-05-04 21:51:19,A,1181
2573,7214,2024-10-30 16:26:57,A,1791
2574,7216,2024-05-15 20:39:35,C,633
2575,7222,2024-02-04 06:25:29,C,150
2576,7223,2023-09-15 01:35:19,A,2113
2577,7225,2024-06-21 08:48:59,A,2166
2578,7227,2024-12-13 16:32:51,A,258
2579,7229,2024-05-14 15:10:01,A,1494
2580,7230,2024-06-10 07:25:16,A,1387
2581,7231,2024-10-05 13:34:33,A,1534
2582,7232,2024-03-04 03:01:20,A,1222
2583,7233,2024-12-11 12:46:41,A,1523
2584,7235,2024-12-25 13:08:20,A,813
2585,7240,2024-10-16 00:56:33,A,838
2586,7246,2023-03-26 17:12:32,A,2282
2587,7249,2023-09-17 09:31:30,A,348
2588,7252,2024-08-09 22:41:06,C,1943
2589,7255,2024-06-26 01:47:06,B,22
2590,7256,2024-03-03 07:12:10,A,690
2591,7264,2023-08-17 13:25:12,B,591
2592,7265,2024-08-19 23:28:25,A,2288
2593,7267,2023-11-25 22:34:43,A,1690
2594,7271,2024-03-11 22:47:02,A,2145
2595,7272,2024-02-25 00:28:20,C,2027
2596,7273,2023-08-09 10:30:18,A,1901
2597,7276,2024-12-31 20:26:25,A,881
2598,7283,2024-04-02 19:45:03,A,37
2599,7285,2024-06-18 14:09:07,A,1061
2600,7286,2025-01-01 05:58:28,A,1060
2601,7287,2024-09-21 08:44:17,A,363
2602,7288,2023-08-31 02:36:54,A,1414
2603,7294,2024-12-17 01:33:50,A,1593
2604,7299,2023-11-08 21:16:36,A,1014
2605,7301,2023-05-29 19:03:23,A,868
2606,7303,2023-10-16 03:00:49,A,92
2607,7307,2024-02-01 22:29:30,A,2309
2608,7308,2023-08-05 10:30:41,A,1368
2609,7313,2024-10-03 06:54:35,A,881
2610,7315,2023-08-17 16:42:05,A,1345
2611,7317,2023-11-14 12:26:41,A,1384
2612,7323,2023-08-18 00:28:17,A,288
2613,7325,2023-07-07 13:27:09,A,1458
2614,7329,2023-10-15 03:44:59,A,1668
2615,7330,2023-10-15 12:05:03,A,2288
2616,7331,2024-05-01 17:07:18,A,991
2617,7334,2024-06-19 17:21:50,B,1268
2618,7338,2024-11-13 06:06:27,A,2115
2619,7339,2023-11-11 22:54:16,A,640
2620,7342,2024-05-21 13:12:35,A,1411
2621,7343,2024-08-02 02:08:38,A,1468
2622,7345,2025-03-27 23:18:28,C,1308
2623,7352,2023-04-11 14:48:29,A,125
2624,7353,2023-05-20 07:00:35,A,1737
2625,7354,2023-11-28 19:49:25,B,2122
2626,7355,2024-07-15 04:09:16,A,8
2627,7357,2024-03-15 05:01:10,A,1662
2628,7359,2024-05-07 10:44:27,C,1331
2629,7360,2024-09-05 23:12:43,A,31
2630,7367,2024-05-17 14:21:48,A,2432
2631,7369,2024-03-19 10:16:12,A,644
2632,7370,2023-09-27 22:08:43,C,846
2633,7374,2023-08-19 04:44:40,A,1665
2634,7378,2024-04-04 11:43:42,A,1301
2635,7381,2024-04-07 15:05:07,A,2091
2636,7384,2024-10-30 16:31:48,A,748
2637,7388,2024-12-20 17:31:27,A,490
2638,7391,2024-03-12 14:04:14,A,1556
2639,7394,2024-05-20 01:21:45,B,748
2640,7396,2024-12-12 12:57:36,C,1678
2641,7397,2023-08-08 14:06:15,A,2268
2642,7400,2023-09-19 19:45:20,A,486
2643,7406,2025-01-15 11:50:55,A,1190
2644,7407,2023-04-18 12:20:35,B,622
2645,7410,2024-02-03 03:36:29,A,927
2646,7416,2023-09-11 14:48:36,C,481
2647,7419,2025-04-05 23:11:04,A,1871
2648,7422,2025-05-16 12:34:27,A,1815
2649,7423,2023-10-17 15:01:01,A,997
2650,7425,2024-08-15 16:54:24,A,2188
2651,7426,2024-01-01 00:30:56,A,1433
2652,7427,2025-01-02 19:16:49,A,1426
2653,7428,2024-12-13 03:50:59,A,203
2654,7429,2024-03-18 11:18:26,A,919
2655,7430,2023-08-27 06:24:55,A,445
2656,7433,2025-03-02 01:50:59,A,106
2657,7438,2024-12-12 23:14:55,A,1011
2658,7441,2023-10-13 13:18:12,A,1733
2659,7442,2025-03-01 07:48:36,C,1716
2660,7443,2023-11-02 16:25:22,C,2332
2661,7446,2025-01-01 09:08:53,A,1480
2662,7447,2024-05-18 03:22:17,B,1271
2663,7449,2023-08-05 18:45:39,A,129
2664,7452,2024-05-09 21:38:27,A,146
2665,7457,2024-03-14 20:28:01,C,622
2666,7460,2024-03-27 11:47:29,A,1896
2667,7461,2024-09-24 05:23:23,A,37
2668,7463,2023-10-03 23:34:53,C,1011
2669,7464,2024-02-05 02:04:31,A,2228
2670,7466,2024-10-14 21:02:01,B,340
2671,7469,2024-01-23 05:16:59,A,479
2672,7472,2024-08-30 02:58:07,A,539
2673,7474,2024-12-18 15:27:45,A,1262
2674,7475,2024-02-07 04:45:09,B,2114
2675,7479,2025-01-29 14:08:55,A,1727
2676,7482,2023-06-26 22:23:32,A,1857
2677,7483,2024-01-05 08:54:56,A,1075
2678,7484,2024-04-02 22:28:36,B,1894
2679,7485,2024-11-08 21:33:52,C,1384
2680,7490,2024-08-07 13:54:46,A,1567
2681,7492,2023-06-07 09:20:57,A,1123
2682,7495,2023-12-10 15:18:31,A,2397
2683,7498,2025-02-09 04:31:48,B,883
2684,7499,2024-06-20 14:37:44,A,284
2685,7503,2024-05-25 15:20:10,A,275
2686,7509,2023-12-27 23:47:39,A,2042
2687,7511,2024-01-08 19:01:29,A,1830
2688,7512,2024-12-07 08:59:21,A,1867
2689,7514,2025-02-17 17:41:36,A,1427
2690,7518,2024-06-23 23:34:37,A,2066
2691,7520,2024-11-10 20:15:09,A,2142
2692,7522,2024-07-06 14:24:33,A,13
2693,7523,2024-02-12 14:04:57,C,2036
2694,7527,2023-08-04 05:35:13,A,2063
2695,7530,2024-12-13 09:48:00,C,304
2696,7532,2023-10-10 23:49:22,A,1130
2697,7535,2023-09-02 12:46:01,A,922
2698,7538,2024-07-14 09:39:51,A,2297
2699,7539,2025-01-15 11:26:10,B,1877
2700,7543,2024-03-02 16:23:48,C,775
2701,7545,2023-06-19 08:45:14,A,292
2702,7548,2023-12-31 11:11:39,A,1493
2703,7549,2023-09-09 04:37:02,A,1982
2704,7555,2025-02-22 22:18:53,A,413
2705,7556,2023-07-07 19:46:15,A,417
2706,7559,2023-08-23 19:02:33,A,342
2707,7560,2023-09-19 06:58:01,A,1119
2708,7561,2023-10-09 09:28:27,A,2069
2709,7568,2023-04-26 03:27:05,C,669
2710,7574,2024-10-19 20:08:40,A,1249
2711,7577,2024-12-13 10:22:26,A,1988
2712,7590,2024-05-06 14:30:57,A,622
2713,7591,2024-11-26 10:17:37,A,707
2714,7596,2024-12-03 05:37:13,A,1856
2715,7600,2024-01-19 10:26:06,A,1605
2716,7601,2025-03-09 22:53:08,A,490
2717,7603,2024-08-19 23:06:01,A,1802
2718,7604,2023-09-06 10:53:45,A,872
2719,7610,2024-07-08 21:33:38,A,2220
2720,7611,2024-03-14 06:21:37,A,2310
2721,7613,2024-02-29 03:29:21,A,2351
2722,7614,2024-02-22 23:14:53,A,1213
2723,7615,2024-07-07 05:06:07,A,638
2724,7618,2024-01-20 09:10:58,A,2020
2725,7624,2023-10-18 06:20:46,B,130
2726,7626,2024-06-24 18:38:37,A,2441
2727,7627,2023-10-27 08:20:44,A,1701
2728,7630,2023-09-08 07:10:00,A,2369
2729,7633,2025-03-05 13:32:31,A,355
2730,7638,2023-11-25 05:52:49,A,1103
2731,7640,2024-12-27 02:25:56,A,656
2732,7642,2023-09-21 11:53:04,C,1683
2733,7649,2023-06-13 11:06:19,A,1051
2734,7650,2025-01-02 12:16:01,A,1500
2735,7651,2024-11-28 00:33:16,A,1851
2736,7655,2023-08-14 01:57:45,A,2353
2737,7659,2024-10-05 13:49:19,A,1902
2738,7662,2023-11-30 02:11:12,A,1204
2739,7665,2023-09-26 02:36:15,A,1617
2740,7666,2024-10-20 14:21:46,A,1119
2741,7667,2024-10-04 22:07:30,A,1882
2742,7668,2024-09-30 16:43:32,B,351
2743,7669,2024-06-01 06:16:04,A,2105
2744,7670,2023-05-21 06:44:12,A,1363
2745,7672,2023-09-11 06:27:59,A,66
2746,7675,2024-11-24 21:51:55,A,2099
2747,7678,2023-05-29 17:48:42,A,1503
2748,7679,2024-09-24 09:42:33,A,638
2749,7680,2024-05-08 10:12:17,A,1526
2750,7682,2024-06-19 16:51:08,A,2264
2751,7691,2025-03-15 18:45:23,A,897
2752,7693,2024-01-25 03:03:32,A,145
2753,7694,2024-05-12 00:15:44,A,836
2754,7697,2025-04-20 09:28:50,A,1902
2755,7700,2023-07-28 23:59:32,A,1663
2756,7701,2024-03-06 07:07:36,A,2276
2757,7702,2024-01-19 11:36:57,A,1226
2758,7705,2024-03-23 12:16:31,A,1238
2759,7707,2023-09-28 10:18:59,A,2184
2760,7709,2023-06-25 15:26:08,A,621
2761,7712,2023-08-07 16:14:27,A,1640
2762,7713,2023-09-21 21:18:25,A,2264
2763,7720,2023-11-09 03:43:55,B,883
2764,7725,2023-07-29 11:07:06,A,2280
2765,7729,2023-08-19 06:00:07,A,1954
2766,7730,2023-11-05 22:24:37,A,2366
2767,7731,2024-11-12 20:14:55,A,1975
2768,7737,2023-03-30 01:55:19,A,53
2769,7739,2024-04-12 12:08:05,A,600
2770,7745,2024-01-22 09:59:39,A,2000
2771,7750,2025-03-05 04:22:55,A,117
2772,7759,2023-10-20 20:49:00,A,490
2773,7760,2025-01-26 13:27:13,A,2428
2774,7762,2024-08-23 02:39:32,A,1053
2775,7764,2024-08-01 21:09:29,A,1332
2776,7765,2023-03-29 01:29:55,A,1821
2777,7766,2024-11-19 22:04:10,A,1041
2778,7769,2023-11-17 20:19:28,A,496
2779,7771,2024-08-12 15:40:36,A,2006
2780,7773,2024-03-08 15:44:47,A,665
2781,7774,2025-03-26 06:36:30,A,1833
2782,7783,2023-09-13 00:28:37,A,1955
2783,7784,2025-01-31 13:26:56,B,955
2784,7788,2024-05-17 09:20:03,A,1987
2785,7789,2023-08-28 07:15:55,A,159
2786,7790,2024-03-26 13:26:49,A,1956
2787,7791,2023-03-04 21:35:56,A,1026
2788,7794,2024-05-13 11:05:49,A,903
2789,7795,2024-09-24 03:25:17,A,1393
2790,7796,2024-02-08 15:30:51,A,633
2791,7798,2024-11-10 13:37:33,A,1587
2792,7801,2023-09-20 02:01:40,A,2368
2793,7805,2024-02-08 06:48:10,C,1613
2794,7808,2024-06-13 22:52:18,A,868
2795,7811,2023-09-08 11:33:37,A,2282
2796,7812,2024-12-30 12:12:36,C,1400
2797,7817,2024-02-24 12:27:29,A,598
2798,7818,2024-03-22 08:53:03,A,1147
2799,7822,2024-02-03 03:18:49,A,2065
2800,7823,2024-08-16 08:45:11,A,1545
2801,7824,2024-04-09 05:09:20,A,715
2802,7827,2025-01-08 01:45:39,A,2049
2803,7828,2023-12-29 02:17:44,A,1598
2804,7830,2024-06-23 21:10:59,A,1055
2805,7833,2025-01-02 02:34:23,B,418
2806,7837,2024-04-05 16:27:30,A,488
2807,7839,2023-05-30 17:16:16,A,1196
2808,7841,2025-04-13 14:44:50,B,1383
2809,7844,2025-01-08 16:06:26,C,237
2810,7846,2024-07-24 07:34:27,C,952
2811,7850,2024-09-03 04:23:44,A,1710
2812,7852,2025-02-09 21:34:17,B,1466
2813,7853,2024-02-11 17:55:57,A,1652
2814,7854,2025-01-18 00:44:20,A,1202
2815,7855,2024-06-12 12:23:47,A,1155
2816,7856,2024-04-08 06:44:01,A,461
2817,7857,2024-12-11 13:08:37,A,1040
2818,7860,2023-03-29 20:30:38,A,1342
2819,7862,2025-02-22 07:35:47,A,1465
2820,7863,2023-08-14 07:01:47,B,62
2821,7865,2024-10-16 18:48:20,A,1847
2822,7873,2024-08-07 03:24:41,A,1153
2823,7874,2023-07-05 17:29:34,A,1691
2824,7877,2025-02-08 15:58:18,A,971
2825,7887,2025-03-25 08:48:20,A,2228
2826,7889,2024-07-04 15:54:36,A,1798
2827,7891,2024-09-25 22:33:18,A,2174
2828,7893,2024-02-05 14:54:05,A,2402
2829,7894,2024-05-04 05:47:03,A,952
2830,7899,2024-05-14 19:14:01,A,2269
2831,7907,2024-11-11 09:00:35,A,1918
2832,7911,2024-09-09 21:42:29,A,2104
2833,7917,2023-05-17 08:15:54,A,2050
2834,7918,2023-04-19 12:31:01,B,609
2835,7920,2025-01-20 09:06:45,A,1133
2836,7922,2023-12-07 03:40:36,B,1222
2837,7923,2023-09-03 09:04:53,A,1468
2838,7924,2023-10-08 05:22:17,A,2116
2839,7925,2024-01-19 12:33:28,A,158
2840,7928,2023-12-17 19:41:44,C,1079
2841,7929,2023-12-04 10:34:50,A,1948
2842,7930,2025-01-01 06:23:50,A,2087
2843,7931,2023-12-20 20:28:03,A,1120
2844,7933,2024-04-27 07:15:07,A,1586
2845,7935,2024-03-02 22:25:46,A,1219
2846,7940,2024-08-20 11:48:49,A,388
2847,7941,2025-03-09 22:48:40,A,2243
2848,7945,2024-03-27 04:28:56,C,45
2849,7947,2023-10-14 22:23:27,A,441
2850,7948,2024-05-23 14:00:53,B,1576
2851,7950,2024-10-22 10:41:38,A,366
2852,7951,2023-07-30 23:23:26,A,339
2853,7952,2024-08-11 05:26:38,A,883
2854,7953,2023-06-06 03:49:56,C,1605
2855,7954,2024-06-08 20:05:32,A,1798
2856,7957,2024-11-09 18:25:59,B,460
2857,7958,2023-11-06 07:15:16,A,1003
2858,7960,2024-07-12 19:04:10,B,1229
2859,7963,2025-03-02 01:57:51,A,1550
2860,7967,2024-02-13 08:12:04,A,1026
2861,7968,2024-09-20 11:01:59,B,281
2862,7970,2024-07-10 18:51:07,C,2327
2863,7973,2024-06-12 08:01:57,A,1620
2864,7974,2023-05-21 15:32:16,A,2301
2865,7975,2023-06-15 21:47:20,A,2219
2866,7976,2023-06-27 11:22:23,A,442
2867,7978,2023-03-22 23:32:47,A,2043
2868,7979,2024-06-13 19:50:14,A,1618
2869,7980,2025-01-02 23:09:34,A,103
2870,7981,2023-04-15 09:28:39,B,1515
2871,7988,2023-07-07 10:41:16,A,2371
2872,7990,2023-10-30 22:26:45,B,2151
2873,7991,2025-02-17 09:27:35,A,1953
2874,7993,2024-10-26 11:58:14,A,1597
2875,7995,2024-09-12 01:20:27,A,1820
2876,7999,2024-05-12 04:29:05,A,1301
2877,8002,2024-06-29 06:44:14,B,1170
2878,8007,2024-01-24 00:02:11,A,1757
2879,8010,2024-07-28 03:48:50,C,2104
2880,8012,2025-04-10 11:04:18,A,1185
2881,8016,2024-01-14 06:37:22,A,712
2882,8017,2023-10-11 18:53:19,B,738
2883,8023,2024-11-15 19:22:16,A,247
2884,8026,2024-11-10 13:21:36,A,764
2885,8027,2023-10-31 23:32:08,A,744
2886,8031,2023-09-03 22:41:54,A,282
2887,8032,2023-09-19 11:19:23,A,1448
2888,8033,2024-01-17 12:30:47,A,431
2889,8034,2023-07-26 22:53:27,A,1805
2890,8036,2023-09-23 15:27:19,A,1525
2891,8046,2023-07-03 19:59:31,A,2283
2892,8047,2023-11-29 09:01:39,A,1846
2893,8050,2023-11-30 05:56:25,A,1134
2894,8052,2024-09-11 02:14:04,A,1012
2895,8055,2024-02-05 23:08:29,B,577
2896,8057,2024-05-02 22:45:58,C,2229
2897,8059,2023-07-31 23:35:29,B,1868
2898,8061,2023-06-27 01:07:42,A,1643
2899,8062,2023-06-01 08:47:44,A,265
2900,8066,2024-07-28 11:01:39,A,1589
2901,8069,2024-05-14 08:36:16,C,872
2902,8072,2023-09-16 16:54:29,A,1553
2903,8073,2025-04-26 20:08:24,C,2074
2904,8076,2024-02-16 13:21:50,A,1458
2905,8079,2024-10-28 22:03:58,A,2126
2906,8082,2023-09-21 20:27:45,A,2422
2907,8087,2024-06-20 21:02:13,A,2340
2908,8089,2025-03-24 02:10:54,A,1061
2909,8093,2024-04-28 06:29:43,A,1580
2910,8094,2024-02-12 00:51:02,B,37
2911,8098,2023-06-11 15:34:35,A,292
2912,8100,2023-07-21 17:13:19,A,466
2913,8105,2024-05-16 03:15:08,A,240
2914,8107,2025-01-22 19:08:58,A,934
2915,8111,2024-05-27 00:05:39,A,1855
2916,8117,2024-02-05 16:13:54,A,1565
2917,8123,2023-09-04 23:16:18,A,881
2918,8126,2023-08-13 10:56:45,A,469
2919,8127,2024-09-12 00:51:59,A,1465
2920,8129,2024-01-21 10:43:37,C,410
2921,8131,2024-10-27 20:03:20,A,1863
2922,8136,2024-12-13 02:26:36,A,2202
2923,8140,2024-05-05 03:26:37,C,1348
2924,8141,2024-06-11 21:26:39,C,17
2925,8149,2024-10-01 14:30:31,A,2025
2926,8150,2023-04-12 23:30:34,A,488
2927,8153,2024-11-11 13:45:10,A,1447
2928,8156,2025-04-05 15:42:39,A,1740
2929,8159,2025-04-26 07:06:53,C,45
2930,8160,2025-01-10 17:08:11,A,1712
2931,8161,2023-06-20 23:16:54,A,1166
2932,8162,2023-12-08 23:18:46,A,1752
2933,8168,2023-08-21 04:18:12,A,1391
2934,8172,2024-07-23 22:29:30,A,2171
2935,8173,2023-08-14 17:31:03,A,1924
2936,8175,2024-10-01 22:28:59,A,1222
2937,8176,2024-03-03 11:03:51,A,1126
2938,8177,2023-11-17 01:50:39,A,2364
2939,8180,2023-03-30 01:01:10,A,1560
2940,8184,2024-07-31 02:41:54,A,1251
2941,8191,2023-07-08 04:44:25,A,1650
2942,8192,2024-02-15 21:26:25,A,239
2943,8193,2024-08-24 14:27:31,A,1902
2944,8205,2025-01-01 05:45:12,A,2438
2945,8207,2024-07-04 06:28:35,A,1601
2946,8208,2024-07-18 21:53:09,B,738
2947,8211,2023-11-04 15:27:42,C,570
2948,8214,2024-08-25 02:47:28,A,2339
2949,8215,2025-02-12 12:34:52,A,1185
2950,8221,2023-11-26 18:11:26,A,1488
2951,8224,2024-08-23 05:41:41,A,1620
2952,8225,2023-10-10 10:24:57,A,160
2953,8226,2023-04-15 01:50:48,A,1736
2954,8237,2023-09-19 22:39:20,A,394
2955,8239,2023-07-30 21:40:57,A,863
2956,8241,2023-09-15 07:56:58,A,2217
2957,8245,2024-07-17 17:29:03,A,2401
2958,8246,2024-06-05 21:19:43,A,993
2959,8250,2024-12-19 07:23:20,C,1860
2960,8251,2023-07-15 11:49:31,A,1488
2961,8252,2023-11-22 12:05:26,C,1187
2962,8254,2024-10-27 20:20:39,A,1644
2963,8255,2024-03-14 21:45:28,A,1346
2964,8260,2024-10-06 09:26:22,C,607
2965,8261,2024-06-13 08:30:50,A,37
2966,8262,2024-09-24 23:36:09,A,207
2967,8264,2024-01-29 05:43:09,A,2392
2968,8268,2023-08-11 21:40:56,A,2093
2969,8269,2025-01-05 10:32:12,A,46
2970,8279,2023-11-18 07:59:51,A,1694
2971,8280,2024-05-02 16:34:45,A,2067
2972,8281,2023-11-07 18:53:30,C,695
2973,8282,2024-01-15 10:28:47,A,547
2974,8283,2024-09-03 10:53:00,A,1513
2975,8286,2023-12-21 07:18:20,B,888
2976,8287,2024-10-28 14:56:05,A,676
2977,8290,2024-10-03 00:17:35,A,1628
2978,8292,2025-03-01 19:26:36,A,1373
2979,8293,2024-08-07 00:31:12,A,1685
2980,8295,2023-03-23 23:48:35,B,41
2981,8296,2024-03-21 11:56:20,A,1130
2982,8299,2023-07-06 22:42:47,A,1958
2983,8301,2024-10-09 07:28:24,A,1290
2984,8302,2023-11-18 13:48:30,A,135
2985,8304,2024-05-23 15:36:38,A,249
2986,8305,2024-01-24 07:07:23,B,213
2987,8306,2023-07-13 05:46:08,A,224
2988,8308,2024-03-14 06:05:52,A,1289
2989,8310,2024-03-13 06:22:19,A,199
2990,8311,2023-04-23 23:44:53,A,404
2991,8313,2024-01-11 09:53:53,A,1669
2992,8314,2024-08-21 02:42:33,A,292
2993,8320,2023-06-30 21:02:15,A,2130
2994,8323,2025-01-06 03:31:05,B,2322
2995,8324,2023-06-28 13:37:01,A,886
2996,8325,2024-11-23 08:49:14,C,449
2997,8327,2025-01-08 23:02:29,C,398
2998,8328,2024-12-30 09:01:33,A,1145
2999,8331,2023-11-02 12:00:34,A,1639
3000,8334,2024-03-23 11:51:33,A,2007
3001,8335,2024-05-25 01:40:13,A,2414
3002,8337,2025-06-03 13:19:47,A,1514
3003,8338,2024-09-20 11:40:50,A,1648
3004,8341,2024-05-28 09:59:51,A,1182
3005,8343,2023-09-14 02:16:25,A,2257
3006,8345,2024-04-10 13:15:22,A,308
3007,8347,2024-11-21 09:26:05,A,3
3008,8349,2024-09-09 20:46:58,A,714
3009,8350,2024-04-29 11:58:44,A,2139
3010,8351,2023-07-28 19:22:11,A,541
3011,8353,2023-12-06 18:57:14,A,672
3012,8358,2024-09-03 08:46:08,C,1854
3013,8359,2025-01-18 17:42:21,A,2221
3014,8361,2025-02-24 07:06:49,A,144
