CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
598,IPC,392,1,1
598,IPC,395,2,2
599,IPC,392,1,1
599,IPC,395,2,2
600,IPC,392,1,1
600,IPC,395,2,2
601,IT_ACT,66D,1,1
601,IPC,420,2,2
602,IPC,420,1,1
602,IT_ACT,66D,2,2
603,IPC,420,1,1
603,IT_ACT,66D,2,2
604,IPC,420,1,1
604,IT_ACT,66D,2,2
605,IT_ACT,66D,1,1
605,IPC,420,2,2
606,IT_ACT,66D,1,1
606,IPC,420,2,2
607,IT_ACT,66D,1,1
608,IT_ACT,66D,1,1
608,IPC,420,2,2
609,IT_ACT,66D,1,1
610,IT_ACT,66D,1,1
611,IT_ACT,66D,1,1
611,IPC,420,2,2
612,IPC,420,1,1
613,IPC,420,1,1
613,IT_ACT,66D,2,2
614,IT_ACT,66D,1,1
614,IPC,420,2,2
615,IPC,420,1,1
616,IPC,420,1,1
616,IT_ACT,66D,2,2
617,IPC,420,1,1
617,IT_ACT,66D,2,2
618,IPC,420,1,1
619,IPC,420,1,1
620,IT_ACT,66D,1,1
620,IPC,420,2,2
621,IT_ACT,66D,1,1
621,IPC,420,2,2
622,IT_ACT,66D,1,1
623,IT_ACT,66D,1,1
623,IPC,420,2,2
624,IPC,420,1,1
624,IT_ACT,66D,2,2
625,IT_ACT,66D,1,1
625,IPC,420,2,2
626,IPC,420,1,1
626,IT_ACT,66D,2,2
627,IPC,420,1,1
627,IT_ACT,66D,2,2
628,IPC,420,1,1
628,IT_ACT,66D,2,2
629,IT_ACT,66D,1,1
629,IPC,420,2,2
630,IT_ACT,66D,1,1
630,IPC,420,2,2
631,IT_ACT,66D,1,1
631,IPC,420,2,2
632,IT_ACT,66D,1,1
632,IPC,420,2,2
633,IPC,420,1,1
634,IT_ACT,66D,1,1
634,IPC,420,2,2
635,IPC,420,1,1
635,IT_ACT,66D,2,2
636,IPC,420,1,1
636,IT_ACT,66D,2,2
637,IT_ACT,66D,1,1
637,IPC,420,2,2
638,IPC,420,1,1
639,IT_ACT,66D,1,1
639,IPC,420,2,2
640,IT_ACT,66D,1,1
640,IPC,420,2,2
641,IT_ACT,66D,1,1
641,IPC,420,2,2
642,IPC,420,1,1
642,IT_ACT,66D,2,2
643,IPC,420,1,1
643,IT_ACT,66D,2,2
644,IPC,420,1,1
645,IPC,420,1,1
646,IT_ACT,66D,1,1
646,IPC,420,2,2
647,IT_ACT,66D,1,1
647,IPC,420,2,2
648,IT_ACT,66D,1,1
649,IT_ACT,66D,1,1
649,IPC,420,2,2
650,IT_ACT,66D,1,1
651,IPC,420,1,1
652,IT_ACT,66D,1,1
652,IPC,420,2,2
653,IPC,420,1,1
653,IT_ACT,66D,2,2
654,IPC,420,1,1
654,IT_ACT,66D,2,2
655,IT_ACT,66D,1,1
656,IT_ACT,66D,1,1
657,IPC,420,1,1
657,IT_ACT,66D,2,2
658,IPC,420,1,1
658,IT_ACT,66D,2,2
659,IPC,420,1,1
660,IT_ACT,66D,1,1
661,IT_ACT,66D,1,1
661,IPC,420,2,2
662,IT_ACT,66D,1,1
662,IPC,420,2,2
663,IT_ACT,66D,1,1
663,IPC,420,2,2
664,IT_ACT,66D,1,1
664,IPC,420,2,2
665,IT_ACT,66D,1,1
665,IPC,420,2,2
666,IT_ACT,66D,1,1
667,IPC,420,1,1
667,IT_ACT,66D,2,2
668,IPC,420,1,1
669,IT_ACT,66D,1,1
670,IPC,420,1,1
670,IT_ACT,66D,2,2
671,IT_ACT,66D,1,1
671,IPC,420,2,2
672,IPC,420,1,1
672,IT_ACT,66D,2,2
673,IT_ACT,66D,1,1
673,IPC,420,2,2
674,IPC,420,1,1
674,IT_ACT,66D,2,2
675,IPC,420,1,1
676,IPC,420,1,1
676,IT_ACT,66D,2,2
677,IPC,420,1,1
677,IT_ACT,66D,2,2
678,IPC,420,1,1
678,IT_ACT,66D,2,2
679,IT_ACT,66D,1,1
679,IPC,420,2,2
680,IPC,420,1,1
680,IT_ACT,66D,2,2
681,IT_ACT,66D,1,1
681,IPC,420,2,2
682,IPC,420,1,1
682,IT_ACT,66D,2,2
683,IPC,420,1,1
683,IT_ACT,66D,2,2
684,IPC,420,1,1
684,IT_ACT,66D,2,2
685,IPC,420,1,1
686,IT_ACT,66D,1,1
686,IPC,420,2,2
687,IT_ACT,66D,1,1
688,IPC,420,1,1
689,IPC,420,1,1
689,IT_ACT,66D,2,2
690,IPC,420,1,1
690,IT_ACT,66D,2,2
691,IPC,420,1,1
692,IPC,420,1,1
693,IPC,420,1,1
693,IT_ACT,66D,2,2
694,IPC,420,1,1
695,IPC,420,1,1
696,IT_ACT,66D,1,1
696,IPC,420,2,2
697,IPC,420,1,1
697,IT_ACT,66D,2,2
698,IPC,420,1,1
698,IT_ACT,66D,2,2
699,IT_ACT,66D,1,1
699,IPC,420,2,2
700,IPC,420,1,1
700,IT_ACT,66D,2,2
701,IT_ACT,66D,1,1
702,IT_ACT,66D,1,1
703,IPC,420,1,1
704,IT_ACT,66D,1,1
704,IPC,420,2,2
705,IT_ACT,66D,1,1
705,IPC,420,2,2
706,IPC,420,1,1
707,IT_ACT,66D,1,1
707,IPC,420,2,2
708,IT_ACT,66D,1,1
709,IPC,420,1,1
710,IPC,420,1,1
711,IT_ACT,66D,1,1
711,IPC,420,2,2
712,IT_ACT,66D,1,1
712,IPC,420,2,2
713,IPC,420,1,1
713,IT_ACT,66D,2,2
714,IPC,420,1,1
715,IT_ACT,66D,1,1
715,IPC,420,2,2
716,IT_ACT,66D,1,1
716,IPC,420,2,2
717,IPC,420,1,1
717,IT_ACT,66D,2,2
718,IT_ACT,66D,1,1
718,IPC,420,2,2
719,IPC,420,1,1
720,IT_ACT,66D,1,1
720,IPC,420,2,2
721,IPC,420,1,1
721,IT_ACT,66D,2,2
722,IPC,420,1,1
722,IT_ACT,66D,2,2
723,IPC,420,1,1
723,IT_ACT,66D,2,2
724,IT_ACT,66D,1,1
724,IPC,420,2,2
725,IT_ACT,66D,1,1
725,IPC,420,2,2
726,IT_ACT,66D,1,1
727,IT_ACT,66D,1,1
727,IPC,420,2,2
728,IT_ACT,66D,1,1
729,IPC,420,1,1
730,IPC,420,1,1
730,IT_ACT,66D,2,2
731,IPC,420,1,1
731,IT_ACT,66D,2,2
732,IT_ACT,66D,1,1
732,IPC,420,2,2
733,IT_ACT,66D,1,1
734,IT_ACT,66D,1,1
734,IPC,420,2,2
735,IPC,420,1,1
735,IT_ACT,66D,2,2
736,IT_ACT,66D,1,1
736,IPC,420,2,2
737,IT_ACT,66D,1,1
737,IPC,420,2,2
738,IT_ACT,66D,1,1
738,IPC,420,2,2
739,IPC,420,1,1
740,IT_ACT,66D,1,1
740,IPC,420,2,2
741,IPC,420,1,1
741,IT_ACT,66D,2,2
742,IPC,420,1,1
742,IT_ACT,66D,2,2
743,IPC,420,1,1
744,IPC,420,1,1
744,IT_ACT,66D,2,2
745,IT_ACT,66D,1,1
745,IPC,420,2,2
746,IT_ACT,66D,1,1
747,IT_ACT,66D,1,1
747,IPC,420,2,2
748,IT_ACT,66D,1,1
748,IPC,420,2,2
749,IPC,420,1,1
749,IT_ACT,66D,2,2
750,IT_ACT,66D,1,1
751,IPC,379,1,1
752,IPC,379,1,1
753,IPC,379,1,1
754,IPC,379,1,1
755,IPC,379,1,1
756,IPC,379,1,1
757,IPC,379,1,1
758,IPC,379,1,1
759,IPC,379,1,1
760,IPC,379,1,1
761,IPC,379,1,1
762,IPC,379,1,1
763,IPC,379,1,1
764,IPC,379,1,1
765,IPC,379,1,1
766,IPC,379,1,1
767,IPC,379,1,1
768,IPC,379,1,1
769,IPC,379,1,1
770,IPC,379,1,1
771,IPC,379,1,1
772,IPC,379,1,1
773,IPC,379,1,1
774,IPC,379,1,1
775,IPC,379,1,1
776,IPC,379,1,1
777,IPC,379,1,1
778,IPC,379,1,1
779,IPC,379,1,1
780,IPC,379,1,1
781,IPC,379,1,1
782,IPC,379,1,1
783,IPC,379,1,1
784,IPC,379,1,1
785,IPC,379,1,1
786,IPC,379,1,1
787,IPC,379,1,1
788,IPC,379,1,1
789,IPC,379,1,1
790,IPC,379,1,1
791,IPC,379,1,1
792,IPC,379,1,1
793,IPC,379,1,1
794,IPC,379,1,1
795,IPC,379,1,1
796,IPC,379,1,1
797,IPC,379,1,1
798,IPC,379,1,1
799,IPC,379,1,1
800,IPC,379,1,1
801,IPC,379,1,1
802,IPC,379,1,1
803,IPC,379,1,1
804,IPC,379,1,1
805,IPC,379,1,1
806,IPC,379,1,1
807,IPC,379,1,1
808,IPC,379,1,1
809,IPC,379,1,1
810,IPC,379,1,1
811,IPC,379,1,1
812,IPC,379,1,1
813,IPC,379,1,1
814,IPC,379,1,1
815,IPC,379,1,1
816,IPC,379,1,1
817,IPC,379,1,1
818,IPC,379,1,1
819,IPC,379,1,1
820,IPC,379,1,1
821,IPC,379,1,1
822,IPC,379,1,1
823,IPC,379,1,1
824,IPC,379,1,1
825,IPC,379,1,1
826,IPC,379,1,1
827,IPC,379,1,1
828,IPC,379,1,1
829,IPC,379,1,1
830,IPC,379,1,1
831,IPC,379,1,1
832,IPC,379,1,1
833,IPC,379,1,1
834,IPC,379,1,1
835,IPC,379,1,1
836,IPC,379,1,1
837,IPC,379,1,1
838,IPC,379,1,1
839,IPC,379,1,1
840,IPC,379,1,1
841,IPC,379,1,1
842,IPC,379,1,1
843,IPC,379,1,1
844,IPC,379,1,1
845,IPC,379,1,1
846,IPC,379,1,1
847,IPC,379,1,1
848,IPC,379,1,1
849,IPC,379,1,1
850,IPC,379,1,1
851,IPC,379,1,1
852,IPC,379,1,1
853,IPC,379,1,1
854,IPC,379,1,1
855,IPC,379,1,1
856,IPC,379,1,1
857,IPC,379,1,1
858,IPC,379,1,1
859,IPC,379,1,1
860,IPC,379,1,1
861,IPC,379,1,1
862,IPC,379,1,1
863,IPC,379,1,1
864,IPC,379,1,1
865,IPC,379,1,1
866,IPC,379,1,1
867,IPC,379,1,1
868,IPC,379,1,1
869,IPC,379,1,1
870,IPC,379,1,1
871,IPC,379,1,1
872,IPC,379,1,1
873,IPC,379,1,1
874,IPC,379,1,1
875,IPC,379,1,1
876,IPC,379,1,1
877,IPC,379,1,1
878,IPC,379,1,1
879,IPC,379,1,1
880,IPC,379,1,1
881,IPC,379,1,1
882,IPC,379,1,1
883,IPC,379,1,1
884,IPC,379,1,1
885,IPC,379,1,1
886,IPC,379,1,1
887,IPC,379,1,1
888,IPC,379,1,1
889,IPC,379,1,1
890,IPC,379,1,1
891,IPC,379,1,1
892,IPC,379,1,1
893,IPC,379,1,1
894,IPC,379,1,1
895,IPC,379,1,1
896,IPC,379,1,1
897,IPC,379,1,1
898,IPC,379,1,1
899,IPC,379,1,1
900,IPC,379,1,1
901,IPC,392,1,1
901,IPC,395,2,2
902,IPC,395,1,1
903,IPC,395,1,1
903,IPC,392,2,2
904,IPC,392,1,1
904,IPC,395,2,2
905,IPC,395,1,1
905,IPC,392,2,2
906,IPC,395,1,1
906,IPC,392,2,2
907,IPC,395,1,1
907,IPC,392,2,2
908,IPC,392,1,1
908,IPC,395,2,2
909,IPC,395,1,1
910,IPC,392,1,1
911,IPC,395,1,1
911,IPC,392,2,2
912,IPC,395,1,1
912,IPC,392,2,2
913,IPC,395,1,1
914,IPC,392,1,1
914,IPC,395,2,2
915,IPC,395,1,1
915,IPC,392,2,2
916,IPC,395,1,1
916,IPC,392,2,2
917,IPC,395,1,1
917,IPC,392,2,2
918,IPC,395,1,1
918,IPC,392,2,2
919,IPC,392,1,1
919,IPC,395,2,2
920,IPC,395,1,1
920,IPC,392,2,2
921,IPC,395,1,1
921,IPC,392,2,2
922,IPC,392,1,1
923,IPC,395,1,1
923,IPC,392,2,2
924,IPC,392,1,1
925,IPC,392,1,1
925,IPC,395,2,2
926,IPC,392,1,1
927,IPC,395,1,1
927,IPC,392,2,2
928,IPC,395,1,1
929,IPC,395,1,1
929,IPC,392,2,2
930,IPC,392,1,1
931,IPC,392,1,1
931,IPC,395,2,2
932,IPC,392,1,1
933,IPC,395,1,1
933,IPC,392,2,2
934,IPC,395,1,1
935,IPC,395,1,1
935,IPC,392,2,2
936,IPC,392,1,1
936,IPC,395,2,2
937,IPC,392,1,1
938,IPC,392,1,1
939,IPC,392,1,1
940,IPC,395,1,1
940,IPC,392,2,2
941,IPC,395,1,1
941,IPC,392,2,2
942,IPC,392,1,1
942,IPC,395,2,2
943,IPC,392,1,1
943,IPC,395,2,2
944,IPC,395,1,1
944,IPC,392,2,2
945,IPC,392,1,1
945,IPC,395,2,2
946,IPC,392,1,1
947,IPC,395,1,1
947,IPC,392,2,2
948,IPC,395,1,1
948,IPC,392,2,2
949,IPC,395,1,1
949,IPC,392,2,2
950,IPC,395,1,1
950,IPC,392,2,2
951,IPC,392,1,1
951,IPC,395,2,2
952,IPC,392,1,1
952,IPC,395,2,2
953,IPC,395,1,1
953,IPC,392,2,2
954,IPC,395,1,1
955,IPC,395,1,1
955,IPC,392,2,2
956,IPC,392,1,1
956,IPC,395,2,2
957,IPC,395,1,1
957,IPC,392,2,2
958,IPC,392,1,1
958,IPC,395,2,2
959,IPC,392,1,1
959,IPC,395,2,2
960,IPC,395,1,1
960,IPC,392,2,2
961,IPC,392,1,1
962,IPC,395,1,1
962,IPC,392,2,2
963,IPC,395,1,1
963,IPC,392,2,2
964,IPC,392,1,1
964,IPC,395,2,2
965,IPC,395,1,1
965,IPC,392,2,2
966,IPC,395,1,1
966,IPC,392,2,2
967,IPC,392,1,1
967,IPC,395,2,2
968,IPC,395,1,1
968,IPC,392,2,2
969,IPC,392,1,1
969,IPC,395,2,2
970,IPC,392,1,1
971,IPC,395,1,1
971,IPC,392,2,2
972,IPC,392,1,1
973,IPC,395,1,1
973,IPC,392,2,2
974,IPC,395,1,1
974,IPC,392,2,2
975,IPC,392,1,1
975,IPC,395,2,2
976,IPC,392,1,1
976,IPC,395,2,2
977,IPC,392,1,1
977,IPC,395,2,2
978,IPC,392,1,1
979,IPC,395,1,1
979,IPC,392,2,2
980,IPC,392,1,1
981,IPC,392,1,1
981,IPC,395,2,2
982,IPC,392,1,1
982,IPC,395,2,2
983,IPC,392,1,1
983,IPC,395,2,2
984,IPC,395,1,1
984,IPC,392,2,2
985,IPC,395,1,1
986,IPC,395,1,1
987,IPC,392,1,1
987,IPC,395,2,2
988,IPC,392,1,1
988,IPC,395,2,2
989,IPC,392,1,1
989,IPC,395,2,2
990,IPC,392,1,1
990,IPC,395,2,2
991,IPC,395,1,1
991,IPC,392,2,2
992,IPC,392,1,1
993,IPC,392,1,1
994,IPC,392,1,1
994,IPC,395,2,2
995,IPC,395,1,1
996,IPC,392,1,1
996,IPC,395,2,2
997,IPC,392,1,1
998,IPC,395,1,1
999,IPC,395,1,1
999,IPC,392,2,2
1000,IPC,395,1,1
1001,IPC,395,1,1
1001,IPC,392,2,2
1002,IPC,392,1,1
1002,IPC,395,2,2
1003,IPC,395,1,1
1004,IPC,392,1,1
1005,IPC,392,1,1
1005,IPC,395,2,2
1006,IPC,395,1,1
1006,IPC,392,2,2
1007,IPC,395,1,1
1007,IPC,392,2,2
1008,IPC,392,1,1
1008,IPC,395,2,2
1009,IPC,392,1,1
1009,IPC,395,2,2
1010,IPC,395,1,1
1010,IPC,392,2,2
1011,IPC,395,1,1
1012,IPC,395,1,1
1012,IPC,392,2,2
1013,IPC,395,1,1
1014,IPC,392,1,1
1014,IPC,395,2,2
1015,IPC,392,1,1
1015,IPC,395,2,2
1016,IPC,395,1,1
1016,IPC,392,2,2
1017,IPC,392,1,1
1017,IPC,395,2,2
1018,IPC,392,1,1
1019,IPC,395,1,1
1019,IPC,392,2,2
1020,IPC,395,1,1
1020,IPC,392,2,2
1021,IPC,392,1,1
1021,IPC,395,2,2
1022,IPC,395,1,1
1023,IPC,395,1,1
1023,IPC,392,2,2
1024,IPC,392,1,1
1024,IPC,395,2,2
1025,IPC,392,1,1
1025,IPC,395,2,2
1026,IPC,395,1,1
1027,IPC,395,1,1
1027,IPC,392,2,2
1028,IPC,392,1,1
1029,IPC,395,1,1
1029,IPC,392,2,2
1030,IPC,392,1,1
1030,IPC,395,2,2
1031,IPC,392,1,1
1032,IPC,395,1,1
1033,IPC,395,1,1
1033,IPC,392,2,2
1034,IPC,395,1,1
1034,IPC,392,2,2
1035,IPC,392,1,1
1036,IPC,392,1,1
1037,IPC,392,1,1
1038,IPC,392,1,1
1038,IPC,395,2,2
1039,IPC,395,1,1
1039,IPC,392,2,2
1040,IPC,392,1,1
1041,IPC,395,1,1
1041,IPC,392,2,2
1042,IPC,392,1,1
1042,IPC,395,2,2
1043,IPC,392,1,1
1044,IPC,395,1,1
1045,IPC,392,1,1
1045,IPC,395,2,2
1046,IPC,395,1,1
1046,IPC,392,2,2
1047,IPC,395,1,1
1047,IPC,392,2,2
1048,IPC,392,1,1
1048,IPC,395,2,2
1049,IPC,395,1,1
1050,IPC,392,1,1
1050,IPC,395,2,2
1051,IT_ACT,66D,1,1
1051,IPC,420,2,2
1052,IPC,420,1,1
1052,IT_ACT,66D,2,2
1053,IT_ACT,66D,1,1
1053,IPC,420,2,2
1054,IPC,420,1,1
1055,IPC,420,1,1
1056,IPC,420,1,1
1057,IT_ACT,66D,1,1
1057,IPC,420,2,2
1058,IPC,420,1,1
1059,IT_ACT,66D,1,1
1059,IPC,420,2,2
1060,IPC,420,1,1
1060,IT_ACT,66D,2,2
1061,IT_ACT,66D,1,1
1061,IPC,420,2,2
1062,IT_ACT,66D,1,1
1062,IPC,420,2,2
1063,IT_ACT,66D,1,1
1063,IPC,420,2,2
1064,IPC,420,1,1
1064,IT_ACT,66D,2,2
1065,IT_ACT,66D,1,1
1065,IPC,420,2,2
1066,IT_ACT,66D,1,1
1067,IPC,420,1,1
1067,IT_ACT,66D,2,2
1068,IPC,420,1,1
1068,IT_ACT,66D,2,2
1069,IPC,420,1,1
1069,IT_ACT,66D,2,2
1070,IT_ACT,66D,1,1
1070,IPC,420,2,2
1071,IPC,420,1,1
1072,IT_ACT,66D,1,1
1073,IPC,420,1,1
1073,IT_ACT,66D,2,2
1074,IT_ACT,66D,1,1
1074,IPC,420,2,2
1075,IPC,420,1,1
1075,IT_ACT,66D,2,2
1076,IT_ACT,66D,1,1
1076,IPC,420,2,2
1077,IT_ACT,66D,1,1
1077,IPC,420,2,2
1078,IT_ACT,66D,1,1
1078,IPC,420,2,2
1079,IPC,420,1,1
1079,IT_ACT,66D,2,2
1080,IT_ACT,66D,1,1
1080,IPC,420,2,2
1081,IPC,420,1,1
1081,IT_ACT,66D,2,2
1082,IT_ACT,66D,1,1
1083,IT_ACT,66D,1,1
1083,IPC,420,2,2
1084,IT_ACT,66D,1,1
1084,IPC,420,2,2
1085,IT_ACT,66D,1,1
1085,IPC,420,2,2
1086,IPC,420,1,1
1086,IT_ACT,66D,2,2
1087,IPC,420,1,1
1087,IT_ACT,66D,2,2
1088,IT_ACT,66D,1,1
1088,IPC,420,2,2
1089,IT_ACT,66D,1,1
1090,IT_ACT,66D,1,1
1091,IPC,420,1,1
1092,IPC,420,1,1
1093,IPC,420,1,1
1093,IT_ACT,66D,2,2
1094,IT_ACT,66D,1,1
1094,IPC,420,2,2
1095,IT_ACT,66D,1,1
1095,IPC,420,2,2
1096,IPC,420,1,1
1096,IT_ACT,66D,2,2
1097,IT_ACT,66D,1,1
1097,IPC,420,2,2
1098,IPC,420,1,1
1099,IT_ACT,66D,1,1
1099,IPC,420,2,2
1100,IPC,420,1,1
1100,IT_ACT,66D,2,2
1101,IPC,420,1,1
1101,IT_ACT,66D,2,2
1102,IT_ACT,66D,1,1
1102,IPC,420,2,2
1103,IT_ACT,66D,1,1
1104,IPC,420,1,1
1105,IPC,420,1,1
1105,IT_ACT,66D,2,2
1106,IT_ACT,66D,1,1
1107,IPC,420,1,1
1107,IT_ACT,66D,2,2
1108,IPC,420,1,1
1109,IT_ACT,66D,1,1
1109,IPC,420,2,2
1110,IPC,420,1,1
1110,IT_ACT,66D,2,2
1111,IT_ACT,66D,1,1
1111,IPC,420,2,2
1112,IPC,420,1,1
1112,IT_ACT,66D,2,2
1113,IPC,420,1,1
1113,IT_ACT,66D,2,2
1114,IPC,420,1,1
1115,IT_ACT,66D,1,1
1116,IT_ACT,66D,1,1
1116,IPC,420,2,2
1117,IPC,420,1,1
1117,IT_ACT,66D,2,2
1118,IPC,420,1,1
1118,IT_ACT,66D,2,2
1119,IPC,420,1,1
1120,IPC,420,1,1
1120,IT_ACT,66D,2,2
1121,IT_ACT,66D,1,1
1121,IPC,420,2,2
1122,IT_ACT,66D,1,1
1122,IPC,420,2,2
1123,IT_ACT,66D,1,1
1124,IPC,420,1,1
1124,IT_ACT,66D,2,2
1125,IPC,420,1,1
1125,IT_ACT,66D,2,2
1126,IPC,420,1,1
1126,IT_ACT,66D,2,2
1127,IT_ACT,66D,1,1
1127,IPC,420,2,2
1128,IT_ACT,66D,1,1
1128,IPC,420,2,2
1129,IT_ACT,66D,1,1
1130,IT_ACT,66D,1,1
1130,IPC,420,2,2
1131,IT_ACT,66D,1,1
1131,IPC,420,2,2
1132,IT_ACT,66D,1,1
1132,IPC,420,2,2
1133,IT_ACT,66D,1,1
1133,IPC,420,2,2
1134,IT_ACT,66D,1,1
1134,IPC,420,2,2
1135,IPC,420,1,1
1136,IT_ACT,66D,1,1
1137,IPC,420,1,1
1138,IT_ACT,66D,1,1
1139,IPC,420,1,1
1139,IT_ACT,66D,2,2
1140,IPC,420,1,1
1141,IPC,420,1,1
1141,IT_ACT,66D,2,2
1142,IPC,420,1,1
1142,IT_ACT,66D,2,2
1143,IT_ACT,66D,1,1
1143,IPC,420,2,2
1144,IPC,420,1,1
1145,IT_ACT,66D,1,1
1145,IPC,420,2,2
1146,IPC,420,1,1
1146,IT_ACT,66D,2,2
1147,IT_ACT,66D,1,1
1147,IPC,420,2,2
1148,IPC,420,1,1
1148,IT_ACT,66D,2,2
1149,IPC,420,1,1
1149,IT_ACT,66D,2,2
1150,IT_ACT,66D,1,1
1150,IPC,420,2,2
1151,IT_ACT,66D,1,1
1151,IPC,420,2,2
1152,IT_ACT,66D,1,1
1152,IPC,420,2,2
1153,IPC,420,1,1
1154,IPC,420,1,1
1154,IT_ACT,66D,2,2
1155,IT_ACT,66D,1,1
1155,IPC,420,2,2
1156,IPC,420,1,1
1156,IT_ACT,66D,2,2
1157,IPC,420,1,1
1158,IT_ACT,66D,1,1
1159,IPC,420,1,1
1159,IT_ACT,66D,2,2
1160,IT_ACT,66D,1,1
1160,IPC,420,2,2
1161,IPC,420,1,1
1161,IT_ACT,66D,2,2
1162,IPC,420,1,1
1162,IT_ACT,66D,2,2
1163,IPC,420,1,1
1163,IT_ACT,66D,2,2
1164,IPC,420,1,1
1164,IT_ACT,66D,2,2
1165,IT_ACT,66D,1,1
1165,IPC,420,2,2
1166,IPC,420,1,1
1166,IT_ACT,66D,2,2
1167,IT_ACT,66D,1,1
1167,IPC,420,2,2
1168,IPC,420,1,1
1168,IT_ACT,66D,2,2
1169,IPC,420,1,1
1169,IT_ACT,66D,2,2
1170,IPC,420,1,1
1171,IPC,420,1,1
1171,IT_ACT,66D,2,2
1172,IPC,420,1,1
1173,IPC,420,1,1
1174,IT_ACT,66D,1,1
1174,IPC,420,2,2
1175,IPC,420,1,1
1176,IT_ACT,66D,1,1
1176,IPC,420,2,2
1177,IT_ACT,66D,1,1
1178,IPC,420,1,1
1179,IPC,420,1,1
1179,IT_ACT,66D,2,2
1180,IT_ACT,66D,1,1
1180,IPC,420,2,2
1181,IPC,420,1,1
1182,IT_ACT,66D,1,1
1182,IPC,420,2,2
1183,IPC,420,1,1
1183,IT_ACT,66D,2,2
1184,IPC,420,1,1
1184,IT_ACT,66D,2,2
1185,IT_ACT,66D,1,1
1185,IPC,420,2,2
1186,IT_ACT,66D,1,1
1187,IPC,420,1,1
1187,IT_ACT,66D,2,2
1188,IT_ACT,66D,1,1
1189,IPC,420,1,1
1190,IPC,420,1,1
1190,IT_ACT,66D,2,2
1191,IT_ACT,66D,1,1
1191,IPC,420,2,2
1192,IPC,420,1,1
1193,IT_ACT,66D,1,1
1194,IPC,420,1,1
1194,IT_ACT,66D,2,2
1195,IPC,420,1,1
1195,IT_ACT,66D,2,2
1196,IPC,420,1,1
1196,IT_ACT,66D,2,2
1197,IPC,420,1,1
1198,IPC,420,1,1
1199,IPC,420,1,1
1199,IT_ACT,66D,2,2
1200,IT_ACT,66D,1,1
1200,IPC,420,2,2
1201,IPC,379,1,1
1202,IPC,379,1,1
1203,IPC,379,1,1
1204,IPC,379,1,1
1205,IPC,379,1,1
1206,IPC,379,1,1
1207,IPC,379,1,1
1208,IPC,379,1,1
1209,IPC,379,1,1
1210,IPC,379,1,1
1211,IPC,379,1,1
1212,IPC,379,1,1
1213,IPC,379,1,1
1214,IPC,379,1,1
1215,IPC,379,1,1
1216,IPC,379,1,1
1217,IPC,379,1,1
1218,IPC,379,1,1
1219,IPC,379,1,1
1220,IPC,379,1,1
1221,IPC,379,1,1
1222,IPC,379,1,1
1223,IPC,379,1,1
1224,IPC,379,1,1
1225,IPC,379,1,1
1226,IPC,379,1,1
1227,IPC,379,1,1
1228,IPC,379,1,1
1229,IPC,379,1,1
1230,IPC,379,1,1
1231,IPC,379,1,1
1232,IPC,379,1,1
1233,IPC,379,1,1
1234,IPC,379,1,1
1235,IPC,379,1,1
1236,IPC,379,1,1
1237,IPC,379,1,1
1238,IPC,379,1,1
1239,IPC,379,1,1
1240,IPC,379,1,1
1241,IPC,379,1,1
1242,IPC,379,1,1
1243,IPC,379,1,1
1244,IPC,379,1,1
1245,IPC,379,1,1
1246,IPC,379,1,1
1247,IPC,379,1,1
1248,IPC,379,1,1
1249,IPC,379,1,1
1250,IPC,379,1,1
1251,IPC,379,1,1
1252,IPC,379,1,1
1253,IPC,379,1,1
1254,IPC,379,1,1
1255,IPC,379,1,1
1256,IPC,379,1,1
1257,IPC,379,1,1
1258,IPC,379,1,1
1259,IPC,379,1,1
1260,IPC,379,1,1
1261,IPC,379,1,1
1262,IPC,379,1,1
1263,IPC,379,1,1
1264,IPC,379,1,1
1265,IPC,379,1,1
1266,IPC,379,1,1
1267,IPC,379,1,1
1268,IPC,379,1,1
1269,IPC,379,1,1
1270,IPC,379,1,1
1271,IPC,379,1,1
1272,IPC,379,1,1
1273,IPC,379,1,1
1274,IPC,379,1,1
1275,IPC,379,1,1
1276,IPC,379,1,1
1277,IPC,379,1,1
1278,IPC,379,1,1
1279,IPC,379,1,1
1280,IPC,379,1,1
1281,IPC,379,1,1
1282,IPC,379,1,1
1283,IPC,379,1,1
1284,IPC,379,1,1
1285,IPC,379,1,1
1286,IPC,379,1,1
1287,IPC,379,1,1
1288,IPC,379,1,1
1289,IPC,379,1,1
1290,IPC,379,1,1
1291,IPC,379,1,1
1292,IPC,379,1,1
1293,IPC,379,1,1
1294,IPC,379,1,1
1295,IPC,379,1,1
1296,IPC,379,1,1
1297,IPC,379,1,1
1298,IPC,379,1,1
1299,IPC,379,1,1
1300,IPC,379,1,1
1301,IPC,379,1,1
1302,IPC,379,1,1
1303,IPC,379,1,1
1304,IPC,379,1,1
1305,IPC,379,1,1
1306,IPC,379,1,1
1307,IPC,379,1,1
1308,IPC,379,1,1
1309,IPC,379,1,1
1310,IPC,379,1,1
1311,IPC,379,1,1
1312,IPC,379,1,1
1313,IPC,379,1,1
1314,IPC,379,1,1
1315,IPC,379,1,1
1316,IPC,379,1,1
1317,IPC,379,1,1
1318,IPC,379,1,1
1319,IPC,379,1,1
1320,IPC,379,1,1
1321,IPC,379,1,1
1322,IPC,379,1,1
1323,IPC,379,1,1
1324,IPC,379,1,1
1325,IPC,379,1,1
