ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
460,796,1,2023-12-21,1,2,16,163,4,1994,1,0
461,796,1,2023-12-04,1,2,16,105,4,1997,1,0
462,797,1,2023-07-20,1,2,14,136,5,1999,1,0
463,797,1,2023-07-23,1,2,14,133,4,1998,1,0
464,799,1,2024-12-26,1,4,35,325,9,2004,1,0
465,800,1,2024-10-03,1,2,15,98,4,2006,1,0
466,809,2,2024-11-05,1,4,40,327,10,2028,1,0
467,810,1,2023-08-08,1,2,13,136,6,2030,1,0
468,814,1,2023-11-13,1,2,19,91,5,2043,1,0
469,815,1,2023-09-30,1,4,38,307,9,2046,1,0
470,815,1,2023-09-22,1,4,38,314,9,2045,1,0
471,816,1,2024-07-15,1,2,19,152,6,2047,1,0
472,818,1,2024-10-30,1,4,36,326,9,2050,1,0
473,819,1,2023-01-24,1,2,15,89,4,2052,1,0
474,819,2,2023-02-07,1,2,15,162,5,2051,1,0
475,821,1,2023-03-31,1,2,14,93,6,2056,1,0
476,823,1,2023-08-04,1,4,36,324,9,2059,1,0
477,823,1,2023-08-05,1,4,36,283,10,2061,1,0
478,824,1,2025-01-19,1,4,36,299,10,2063,1,0
479,824,1,2024-12-21,1,4,36,274,10,2064,1,0
480,827,1,2023-02-09,1,2,19,98,6,2070,1,0
481,827,1,2023-01-30,1,2,19,103,6,2072,1,0
482,835,2,2023-03-14,1,2,16,117,5,2090,1,0
483,837,1,2024-03-12,1,2,17,114,4,2092,1,0
484,840,1,2024-10-15,1,4,36,291,10,2101,1,0
485,842,2,2023-03-25,1,2,18,110,5,2103,1,0
486,844,1,2024-11-03,1,4,33,314,9,2105,1,0
487,849,1,2024-10-22,1,2,17,161,4,2116,1,0
488,849,2,2024-10-11,1,2,17,85,6,2118,1,0
489,852,1,2024-06-26,1,2,13,125,5,2121,1,0
490,853,1,2023-10-11,1,2,16,117,6,2125,1,0
491,853,1,2023-09-27,1,2,16,143,4,2128,1,0
492,854,1,2024-09-18,1,4,34,300,9,2129,1,0
493,856,1,2023-11-11,1,4,40,338,9,2132,1,0
494,857,1,2024-01-26,1,4,39,311,10,2134,1,0
495,859,1,2023-01-26,1,4,33,311,9,2139,1,0
496,859,2,2023-01-27,1,4,33,257,10,2138,1,0
497,860,1,2024-08-08,1,2,17,80,4,2140,1,0
498,862,1,2024-08-24,1,2,19,149,5,2147,1,0
499,865,2,2023-04-25,1,4,39,308,9,2152,1,0
500,873,1,2023-03-11,1,4,34,310,10,2177,1,0
501,876,2,2024-05-18,1,4,39,302,10,2187,1,0
502,878,1,2023-05-20,1,2,14,106,5,2190,1,0
503,881,1,2023-03-01,1,2,17,121,6,2201,1,0
504,881,1,2023-02-12,1,2,17,101,5,2200,1,0
505,885,1,2024-08-26,1,4,33,300,9,2212,1,0
506,885,1,2024-08-23,1,4,33,266,9,2213,1,0
507,886,1,2023-02-18,1,4,39,299,9,2214,1,0
508,886,2,2023-02-13,1,4,39,289,9,2215,1,0
509,887,1,2023-11-23,1,4,33,291,10,2216,1,0
510,890,1,2023-06-13,1,2,14,103,6,2223,1,0
511,893,1,2023-12-29,1,4,34,334,9,2233,1,0
512,895,1,2024-09-30,1,2,16,148,4,2238,1,0
513,895,1,2024-10-16,1,2,16,114,5,2239,1,0
514,896,1,2023-09-27,1,4,40,299,10,2240,1,0
515,900,2,2023-02-16,1,2,18,83,6,2246,1,0
516,901,1,2024-08-14,1,9,86,736,21,2251,1,0
517,901,1,2024-08-14,1,9,86,683,21,2250,1,0
518,902,1,2023-06-30,1,15,150,1188,39,2255,1,0
519,902,1,2023-07-09,1,15,150,1239,40,2253,1,0
520,903,1,2024-04-04,1,30,318,2387,86,2256,1,0
521,906,2,2023-10-26,1,30,319,2441,87,2262,1,0
522,909,2,2024-10-02,1,30,316,2397,86,2272,1,0
523,911,1,2024-03-14,1,15,150,1233,41,2275,1,0
524,914,1,2023-05-02,1,9,86,692,21,2285,1,0
525,915,1,2023-05-13,1,30,318,2410,87,2288,1,0
526,925,1,2023-07-19,1,15,153,1224,38,2309,1,0
527,927,1,2024-01-30,1,15,153,1171,39,2315,1,0
528,930,1,2023-11-28,1,15,149,1206,38,2322,1,0
529,935,1,2024-08-18,1,9,87,735,22,2338,1,0
530,935,1,2024-08-20,1,9,87,679,22,2337,1,0
531,936,1,2023-12-21,1,30,322,2386,86,2339,1,0
532,936,1,2023-12-27,1,30,322,2403,86,2340,1,0
533,937,1,2024-01-29,1,30,313,2400,87,2342,1,0
534,939,1,2024-09-26,1,9,84,693,21,2346,1,0
535,940,2,2023-07-22,1,15,152,1191,40,2349,1,0
536,943,1,2023-02-21,1,15,152,1192,38,2353,1,0
537,945,2,2024-03-24,1,9,91,724,22,2360,1,0
538,945,1,2024-03-06,1,9,91,669,21,2359,1,0
539,950,1,2024-04-12,1,15,147,1174,38,2372,1,0
540,950,1,2024-04-20,1,15,147,1177,39,2374,1,0
541,951,1,2024-03-13,1,15,148,1226,40,2377,1,0
542,952,1,2024-04-07,1,15,145,1183,41,2382,1,0
543,952,1,2024-04-02,1,15,145,1157,38,2379,1,0
544,954,1,2024-02-21,1,15,146,1166,41,2386,1,0
545,954,1,2024-02-18,1,15,146,1168,39,2385,1,0
546,957,1,2023-12-19,1,9,88,702,21,2390,1,0
547,958,1,2024-04-29,1,30,317,2432,87,2391,1,0
548,961,1,2023-09-05,1,30,319,2387,86,2399,1,0
549,962,1,2023-10-24,1,15,153,1202,41,2400,1,0
550,963,1,2023-12-08,1,9,90,727,21,2402,1,0
551,963,1,2023-12-03,1,9,90,683,22,2403,1,0
552,964,1,2023-10-25,1,30,319,2378,86,2407,1,0
553,964,1,2023-11-09,1,30,319,2385,87,2408,1,0
554,965,1,2023-02-09,1,9,90,684,21,2410,1,0
555,966,1,2024-06-07,1,15,145,1166,39,2412,1,0
556,969,1,2023-04-24,1,9,91,719,22,2423,1,0
557,969,1,2023-04-10,1,9,91,746,22,2421,1,0
558,970,2,2024-11-04,1,15,153,1222,39,2424,1,0
559,974,1,2024-02-21,1,15,153,1184,41,2430,1,0
560,975,1,2024-12-14,1,9,85,742,22,2431,1,0
561,976,1,2024-03-21,1,30,317,2427,86,2433,1,0
562,978,1,2023-12-23,1,9,84,698,21,2440,1,0
563,979,2,2024-11-20,1,9,89,684,21,2442,1,0
564,979,2,2024-11-21,1,9,89,707,22,2443,1,0
565,982,1,2023-12-12,1,30,321,2430,87,2453,1,0
566,982,2,2023-12-28,1,30,321,2370,87,2451,1,0
567,984,1,2024-05-31,1,15,149,1211,41,2458,1,0
568,987,1,2023-03-30,1,15,149,1234,38,2461,1,0
569,987,1,2023-03-31,1,15,149,1191,40,2462,1,0
570,988,1,2024-12-17,1,9,91,689,21,2463,1,0
571,995,1,2024-06-02,1,9,90,738,21,2480,1,0
572,995,1,2024-06-16,1,9,90,720,21,2479,1,0
573,997,1,2023-05-07,1,9,91,675,21,2483,1,0
574,997,1,2023-05-19,1,9,91,675,21,2482,1,0
575,998,1,2023-09-09,1,30,323,2431,87,2485,1,0
576,1001,1,2023-10-22,1,15,146,1223,41,2492,1,0
577,1001,1,2023-11-02,1,15,146,1171,41,2493,1,0
578,1003,2,2024-07-27,1,9,86,745,22,2496,1,0
579,1004,1,2024-11-18,1,9,89,741,21,2498,1,0
580,1004,1,2024-11-30,1,9,89,678,22,2497,1,0
581,1005,1,2024-01-11,1,9,84,698,21,2500,1,0
582,1005,1,2024-01-02,1,9,84,740,21,2499,1,0
583,1014,1,2023-03-30,1,30,319,2372,87,2525,1,0
584,1015,1,2024-06-29,1,15,152,1227,40,2528,1,0
585,1015,1,2024-06-27,1,15,152,1197,38,2527,1,0
586,1019,1,2024-12-21,1,30,314,2367,87,2535,1,0
587,1021,1,2023-08-07,1,30,313,2372,87,2538,1,0
588,1023,1,2024-09-06,1,15,153,1199,40,2545,1,0
589,1023,2,2024-09-13,1,15,153,1239,39,2546,1,0
590,1035,1,2023-03-23,1,30,315,2394,86,2572,1,0
591,1035,1,2023-03-10,1,30,315,2379,86,2571,1,0
592,1038,1,2023-11-06,1,15,151,1196,39,2579,1,0
593,1046,1,2024-09-03,1,15,150,1192,39,2606,1,0
594,1047,1,2024-01-10,1,9,91,702,22,2608,1,0
595,1047,1,2024-01-12,1,9,91,725,21,2607,1,0
596,1049,1,2023-06-26,1,15,153,1219,41,2615,1,0
597,1051,2,2023-05-20,1,27,283,2183,78,2620,1,0
598,1052,1,2024-08-05,1,10,93,815,24,2621,1,0
599,1053,1,2024-11-04,1,26,277,2061,76,2623,1,0
600,1055,1,2023-09-25,1,10,102,802,23,2628,1,0
601,1056,1,2023-07-01,1,10,102,750,24,2629,1,0
602,1056,1,2023-07-22,1,10,102,773,25,2632,1,0
603,1058,1,2023-11-09,1,27,286,2189,79,2634,1,0
604,1059,1,2023-08-31,1,26,272,2086,75,2637,1,0
605,1059,1,2023-08-05,1,26,272,2089,75,2638,1,0
606,1063,1,2024-03-01,1,10,103,755,23,2646,1,0
607,1067,1,2024-12-30,1,26,271,2094,75,2662,1,0
608,1069,1,2024-11-22,1,26,272,2120,76,2664,1,0
609,1071,1,2024-12-11,1,10,95,784,25,2668,1,0
610,1071,1,2024-12-14,1,10,95,818,25,2667,1,0
611,1072,1,2024-09-30,1,27,289,2197,78,2672,1,0
612,1073,1,2024-10-09,1,10,100,760,25,2674,1,0
613,1073,1,2024-10-24,1,10,100,774,25,2673,1,0
614,1076,1,2024-03-03,1,26,281,2071,74,2679,1,0
615,1078,1,2023-12-10,1,26,281,2098,75,2684,1,0
616,1082,1,2023-01-16,1,27,292,2195,78,2694,1,0
617,1083,1,2024-05-04,1,10,101,769,25,2695,1,0
618,1087,1,2024-01-04,1,10,100,782,24,2706,1,0
619,1088,1,2023-09-27,1,26,270,2096,75,2710,1,0
620,1089,1,2024-10-21,1,26,273,2070,75,2711,1,0
621,1096,1,2023-09-28,1,10,103,755,24,2737,1,0
622,1097,1,2024-08-29,1,10,98,775,25,2742,1,0
623,1097,1,2024-09-07,1,10,98,819,23,2741,1,0
624,1098,1,2023-02-26,1,26,275,2096,77,2744,1,0
625,1099,1,2024-05-18,1,26,281,2079,74,2745,1,0
626,1101,1,2024-12-29,1,10,97,788,24,2750,1,0
627,1103,1,2023-01-21,1,10,99,773,23,2752,1,0
628,1105,1,2023-11-06,1,27,287,2156,79,2754,1,0
629,1109,1,2024-10-07,1,27,285,2191,79,2764,1,0
630,1114,1,2023-06-20,1,10,104,804,25,2776,1,0
631,1116,1,2023-04-13,1,27,284,2159,79,2782,1,0
632,1117,1,2024-08-25,1,26,272,2122,76,2786,1,0
633,1120,1,2024-08-23,1,10,94,812,24,2795,1,0
634,1125,1,2024-05-30,1,10,93,751,23,2808,1,0
635,1131,2,2023-06-10,1,27,292,2184,79,2825,1,0
636,1134,1,2024-05-30,1,10,93,812,25,2829,1,0
637,1143,1,2023-01-19,1,27,290,2144,78,2848,1,0
638,1151,2,2024-03-10,1,10,101,807,23,2869,1,0
639,1153,1,2024-07-28,1,26,273,2074,74,2878,1,0
640,1165,1,2023-07-14,1,27,289,2137,78,2909,1,0
641,1167,1,2024-01-26,1,26,272,2114,75,2913,1,0
642,1168,2,2024-09-20,1,10,96,773,23,2916,1,0
643,1172,1,2024-04-15,1,26,274,2114,74,2926,1,0
644,1174,1,2023-09-03,1,10,98,822,24,2931,1,0
645,1177,1,2023-03-28,1,10,95,821,23,2939,1,0
646,1179,1,2023-06-07,1,10,98,785,25,2943,1,0
647,1179,1,2023-06-18,1,10,98,826,23,2942,1,0
648,1181,2,2023-06-18,1,26,274,2057,76,2946,1,0
649,1184,1,2024-02-06,1,26,279,2093,76,2952,1,0
650,1186,2,2023-07-27,1,27,284,2184,78,2960,1,0
651,1190,1,2023-04-17,1,27,289,2147,78,2971,1,0
652,1192,1,2023-10-29,1,26,276,2082,75,2977,1,0
653,1195,1,2023-12-10,1,27,290,2207,78,2987,1,0
654,1202,1,2023-10-22,1,12,120,930,32,3008,1,0
655,1204,1,2024-02-29,1,12,121,916,30,3011,1,0
656,1207,2,2024-03-22,1,12,119,939,30,3021,1,0
657,1210,1,2023-07-07,1,12,118,987,30,3028,1,0
658,1210,1,2023-06-24,1,12,118,944,31,3027,1,0
659,1213,1,2024-04-24,1,12,125,955,32,3035,1,0
660,1213,1,2024-04-22,1,12,125,988,29,3034,1,0
661,1214,1,2023-05-09,1,11,112,890,27,3037,1,0
662,1218,1,2024-02-18,1,12,121,936,32,3049,1,0
663,1218,2,2024-02-16,1,12,121,961,32,3050,1,0
664,1220,1,2023-08-15,1,12,125,931,29,3054,1,0
665,1228,1,2023-10-25,1,11,112,876,26,3076,1,0
666,1229,1,2023-08-31,1,11,111,846,28,3079,1,0
667,1230,1,2023-12-23,1,12,123,931,30,3080,1,0
668,1231,1,2024-02-12,1,12,122,966,32,3081,1,0
669,1231,1,2024-02-19,1,12,122,979,32,3082,1,0
670,1232,1,2024-12-06,1,12,121,978,31,3083,1,0
671,1233,1,2024-10-09,1,12,125,964,30,3086,1,0
672,1243,1,2024-10-02,1,12,123,946,31,3109,1,0
673,1246,1,2024-05-11,1,11,110,843,28,3116,1,0
674,1249,1,2024-05-14,1,12,125,971,29,3124,1,0
675,1249,1,2024-05-24,1,12,125,913,30,3126,1,0
676,1250,1,2024-07-21,1,11,115,834,26,3129,1,0
677,1250,1,2024-07-10,1,11,115,842,26,3128,1,0
678,1252,2,2023-02-17,1,11,111,869,28,3135,1,0
679,1254,1,2023-01-22,1,11,107,842,27,3141,1,0
680,1259,1,2024-08-14,1,12,123,952,29,3158,1,0
681,1262,1,2024-03-13,1,11,110,859,28,3163,1,0
682,1264,2,2023-03-30,1,11,113,869,27,3169,1,0
683,1265,1,2024-08-02,1,12,120,941,31,3175,1,0
684,1265,1,2024-08-08,1,12,120,950,32,3174,1,0
685,1267,2,2023-08-17,1,12,125,939,31,3178,1,0
686,1268,1,2024-08-09,1,11,112,899,28,3182,1,0
687,1269,1,2024-10-29,1,11,116,854,28,3183,1,0
688,1275,1,2023-05-25,1,12,118,921,32,3198,1,0
689,1275,1,2023-05-23,1,12,118,945,32,3197,1,0
690,1277,1,2023-02-25,1,11,116,908,27,3202,1,0
691,1280,1,2023-04-14,1,11,108,864,27,3210,1,0
692,1281,1,2024-10-05,1,11,115,908,27,3213,1,0
693,1281,2,2024-10-11,1,11,115,889,28,3214,1,0
694,1283,1,2024-08-09,1,12,122,937,29,3219,1,0
695,1290,1,2023-09-15,1,11,114,864,26,3234,1,0
696,1292,1,2023-02-06,1,12,122,947,30,3241,1,0
697,1294,1,2024-03-15,1,12,120,934,29,3246,1,0
698,1294,1,2024-03-05,1,12,120,930,30,3245,1,0
699,1296,2,2023-09-22,1,11,116,854,27,3250,1,0
700,1296,1,2023-10-20,1,11,116,902,28,3252,1,0
701,1297,1,2023-02-19,1,12,122,922,32,3254,1,0
702,1298,1,2024-11-01,1,11,116,894,26,3255,1,0
703,1299,1,2023-06-23,1,11,107,836,26,3258,1,0
704,1299,1,2023-06-11,1,11,107,847,28,3257,1,0
705,1303,2,2025-01-09,1,11,110,881,27,3263,1,0
706,1304,2,2024-10-09,1,12,118,923,29,3264,1,0
707,1304,2,2024-10-13,1,12,118,978,32,3265,1,0
708,1309,2,2024-10-18,1,12,124,971,29,3277,1,0
709,1316,1,2024-10-17,1,11,106,859,28,3290,1,0
710,1316,1,2024-10-14,1,11,106,835,26,3291,1,0
711,1317,1,2023-09-22,1,12,124,960,31,3292,1,0
712,1320,1,2023-11-09,1,12,123,957,30,3299,1,0
713,1320,1,2023-11-01,1,12,123,916,32,3300,1,0
714,1323,1,2023-12-10,1,11,111,875,27,3308,1,0
715,1325,1,2024-12-07,1,12,120,932,31,3312,1,0
716,1325,1,2024-12-17,1,12,120,959,31,3311,1,0
717,1329,1,2023-08-08,1,12,119,983,32,3327,1,0
718,1330,1,2023-08-28,1,12,118,968,29,3329,1,0
719,1331,1,2024-06-19,1,11,107,884,28,3334,1,0
720,1332,1,2024-07-18,1,12,124,935,31,3335,1,0
721,1333,1,2024-10-08,1,11,107,848,26,3337,1,0
722,1333,1,2024-09-30,1,11,107,910,26,3336,1,0
723,1335,1,2025-01-11,1,11,109,911,28,3340,1,0
724,1339,1,2024-11-15,1,11,112,879,28,3350,1,0
725,1340,2,2024-03-17,1,12,125,976,29,3354,1,0
726,1342,1,2024-05-12,1,11,114,890,28,3360,1,0
727,1350,1,2024-06-13,1,12,122,933,30,3383,1,0
728,1350,1,2024-05-22,1,12,122,931,31,3384,1,0
729,1351,1,2024-05-08,1,18,186,1446,49,3388,1,0
730,1354,1,2023-08-07,1,18,182,1479,49,3395,1,0
731,1357,1,2024-07-06,1,18,181,1453,49,3401,1,0
732,1359,1,2024-07-13,1,8,80,636,19,3405,1,0
733,1359,2,2024-07-26,1,8,80,611,19,3404,1,0
734,1361,2,2023-07-31,1,8,76,658,19,3412,1,0
735,1362,1,2023-08-01,1,18,180,1472,49,3413,1,0
736,1365,2,2023-01-20,1,18,186,1413,49,3419,1,0
737,1365,1,2023-01-25,1,18,186,1415,49,3420,1,0
738,1366,1,2023-06-05,1,8,79,595,20,3422,1,0
739,1366,1,2023-06-16,1,8,79,630,20,3423,1,0
740,1368,1,2024-11-16,1,8,74,617,20,3428,1,0
741,1369,1,2023-10-31,1,18,183,1479,50,3432,1,0
742,1375,1,2023-10-28,1,8,73,660,18,3450,1,0
743,1380,1,2024-09-16,1,18,179,1443,49,3459,1,0
744,1381,1,2023-11-21,1,18,179,1461,49,3461,1,0
745,1383,1,2023-09-19,1,18,189,1415,49,3465,1,0
746,1383,1,2023-09-02,1,18,189,1463,49,3466,1,0
747,1391,1,2023-02-18,1,18,180,1425,50,3485,1,0
748,1391,2,2023-02-20,1,18,180,1478,50,3484,1,0
749,1392,1,2024-06-18,1,8,82,656,19,3486,1,0
750,1392,1,2024-06-28,1,8,82,665,19,3488,1,0
751,1398,1,2024-09-05,1,18,178,1451,49,3501,1,0
752,1398,2,2024-09-28,1,18,178,1425,49,3502,1,0
753,1399,2,2024-10-03,1,8,75,591,20,3505,1,0
754,1400,1,2023-02-18,1,8,73,638,20,3506,1,0
755,1400,1,2023-03-09,1,8,73,607,20,3507,1,0
756,1406,2,2023-09-06,1,8,72,632,18,3524,1,0
757,1407,1,2024-10-29,1,18,179,1464,49,3526,1,0
758,1411,1,2024-01-14,1,18,182,1467,50,3539,1,0
759,1412,1,2024-06-20,1,18,184,1460,50,3541,1,0
760,1413,1,2024-07-06,1,18,186,1456,49,3544,1,0
761,1414,1,2023-04-15,1,8,76,656,20,3545,1,0
762,1414,1,2023-03-23,1,8,76,606,19,3547,1,0
763,1418,1,2024-01-26,1,8,78,630,20,3557,1,0
764,1419,1,2023-05-02,1,18,178,1438,49,3559,1,0
765,1420,1,2023-05-09,1,8,77,616,19,3563,1,0
766,1423,1,2025-01-15,1,18,180,1485,50,3567,1,0
767,1428,1,2023-03-03,1,8,80,643,19,3579,1,0
768,1431,1,2024-11-25,1,8,80,659,19,3591,1,0
769,1433,1,2024-07-22,1,18,188,1455,49,3597,1,0
770,1433,1,2024-07-26,1,18,188,1456,49,3599,1,0
771,1436,2,2024-01-07,1,8,79,627,19,3606,1,0
772,1436,1,2023-12-30,1,8,79,611,18,3605,1,0
773,1439,1,2024-06-21,1,8,75,589,18,3613,1,0
774,1440,1,2023-08-17,1,18,178,1440,49,3616,1,0
775,1440,1,2023-08-27,1,18,178,1478,49,3615,1,0
776,1442,1,2024-07-05,1,8,71,657,18,3618,1,0
777,1443,1,2023-07-08,1,18,183,1452,50,3619,1,0
778,1446,1,2023-12-02,1,8,72,636,18,3627,1,0
779,1448,2,2024-10-02,1,8,72,589,18,3633,1,0
780,1449,1,2024-01-05,1,8,74,595,20,3635,1,0
781,1449,1,2024-01-05,1,8,74,590,18,3636,1,0
782,1453,1,2024-10-27,1,18,188,1468,50,3648,1,0
783,1453,1,2024-10-27,1,18,188,1477,50,3646,1,0
784,1456,1,2023-10-18,1,8,77,603,18,3658,1,0
785,1456,1,2023-10-21,1,8,77,647,20,3657,1,0
786,1459,1,2024-07-24,1,18,187,1448,49,3663,1,0
787,1466,2,2023-03-12,1,8,82,624,18,3681,1,0
788,1466,2,2023-03-13,1,8,82,654,18,3682,1,0
789,1467,1,2023-03-09,1,8,79,590,19,3684,1,0
790,1467,1,2023-03-07,1,8,79,619,20,3683,1,0
791,1468,1,2023-07-01,1,8,76,650,18,3687,1,0
792,1469,1,2023-01-27,1,18,184,1481,49,3690,1,0
793,1470,1,2024-10-04,1,18,189,1416,49,3693,1,0
794,1470,1,2024-10-01,1,18,189,1481,49,3695,1,0
795,1479,1,2024-08-05,1,18,181,1459,49,3719,1,0
796,1480,1,2024-08-28,1,18,179,1435,49,3722,1,0
797,1480,1,2024-08-17,1,18,179,1427,50,3721,1,0
798,1487,1,2024-05-02,1,8,78,664,19,3734,1,0
799,1487,1,2024-05-29,1,8,78,624,18,3732,1,0
800,1488,1,2024-12-05,1,8,72,627,19,3738,1,0
801,1490,1,2023-11-04,1,8,75,617,20,3743,1,0
802,1491,1,2023-02-17,1,8,79,638,20,3744,1,0
803,1492,1,2023-12-14,1,8,79,660,19,3747,1,0
804,1492,1,2023-12-15,1,8,79,614,18,3746,1,0
805,1493,1,2024-03-24,1,8,76,633,20,3750,1,0
806,1497,1,2024-01-16,1,8,79,599,20,3758,1,0
807,1497,1,2024-01-30,1,8,79,631,19,3757,1,0
808,1501,1,2023-01-15,1,14,142,1151,37,3771,1,0
809,1501,1,2023-01-16,1,14,142,1093,37,3769,1,0
810,1502,1,2024-06-26,1,13,134,1016,33,3773,1,0
811,1504,1,2023-09-25,1,13,129,1024,35,3779,1,0
812,1504,1,2023-09-14,1,13,129,1053,33,3780,1,0
813,1505,2,2023-10-13,1,14,137,1109,37,3781,1,0
814,1506,2,2024-11-18,1,14,138,1150,36,3782,1,0
815,1509,1,2023-04-18,1,13,130,1026,34,3789,1,0
816,1511,1,2024-04-01,1,14,137,1147,36,3793,1,0
817,1517,1,2024-08-21,1,14,139,1110,37,3806,1,0
818,1518,1,2023-07-02,1,13,129,1011,34,3808,1,0
819,1518,1,2023-06-29,1,13,129,1005,33,3807,1,0
820,1519,1,2023-04-16,1,14,136,1140,37,3809,1,0
821,1520,1,2024-08-10,1,14,139,1075,36,3815,1,0
822,1520,2,2024-08-13,1,14,139,1144,37,3812,1,0
823,1526,1,2023-12-28,1,14,142,1136,37,3830,1,0
824,1530,2,2024-03-11,1,13,130,1062,34,3842,1,0
825,1532,1,2024-05-03,1,13,130,1011,33,3849,1,0
826,1532,2,2024-04-25,1,13,130,1018,33,3848,1,0
827,1533,1,2024-12-30,1,14,136,1111,36,3852,1,0
828,1534,2,2023-08-12,1,13,127,1030,33,3854,1,0
829,1535,1,2024-04-25,1,13,134,1013,34,3855,1,0
830,1537,2,2023-07-19,1,14,143,1115,37,3858,1,0
831,1537,1,2023-07-28,1,14,143,1140,36,3860,1,0
832,1538,1,2023-04-30,1,14,136,1112,36,3862,1,0
833,1539,2,2024-04-06,1,13,130,1006,35,3863,1,0
834,1540,1,2024-04-10,1,14,143,1087,36,3867,1,0
835,1542,1,2023-12-24,1,14,143,1145,37,3872,1,0
836,1542,1,2023-12-22,1,14,143,1127,37,3873,1,0
837,1543,1,2024-07-15,1,13,130,1059,33,3875,1,0
838,1545,2,2023-02-01,1,14,142,1146,37,3880,1,0
839,1546,1,2024-01-14,1,13,133,1004,35,3884,1,0
840,1546,1,2024-01-23,1,13,133,1014,34,3883,1,0
841,1547,1,2023-11-08,1,13,131,1002,33,3885,1,0
842,1551,1,2024-02-05,1,13,130,1037,33,3894,1,0
843,1553,1,2023-11-27,1,13,129,1059,35,3897,1,0
844,1555,1,2023-03-17,1,13,133,1065,35,3902,1,0
845,1556,2,2023-09-09,1,13,131,1050,35,3907,1,0
846,1558,1,2024-07-29,1,14,143,1074,36,3914,1,0
847,1560,1,2024-03-07,1,13,131,1046,33,3916,1,0
848,1574,1,2023-04-04,1,14,142,1077,36,3950,1,0
849,1575,2,2023-12-23,1,14,143,1140,37,3951,1,0
850,1575,1,2024-01-07,1,14,143,1096,37,3952,1,0
851,1576,1,2024-10-21,1,14,141,1117,37,3953,1,0
852,1578,1,2023-04-12,1,13,130,1061,34,3958,1,0
853,1584,1,2023-05-12,1,14,141,1083,37,3972,1,0
854,1584,1,2023-05-22,1,14,141,1144,36,3971,1,0
855,1585,1,2024-11-23,1,13,133,1037,34,3973,1,0
856,1587,1,2025-01-02,1,14,139,1120,37,3975,1,0
857,1590,1,2023-09-28,1,13,130,1029,33,3980,1,0
858,1592,2,2023-03-10,1,13,129,1007,33,3986,1,0
859,1592,1,2023-03-05,1,13,129,1065,35,3984,1,0
860,1594,1,2024-05-03,1,13,132,1008,33,3991,1,0
861,1594,1,2024-04-28,1,13,132,1067,35,3990,1,0
862,1595,1,2024-10-06,1,14,142,1155,36,3992,1,0
863,1598,1,2024-09-20,1,14,137,1150,37,3999,1,0
864,1600,1,2023-02-17,1,14,143,1084,36,4003,1,0
865,1600,1,2023-02-09,1,14,143,1112,37,4002,1,0
866,1606,1,2024-05-01,1,14,140,1089,37,4014,1,0
867,1607,1,2024-02-14,1,13,130,1010,33,4018,1,0
868,1609,1,2024-03-24,1,14,143,1113,36,4022,1,0
869,1610,1,2023-07-17,1,14,138,1135,36,4023,1,0
870,1611,1,2023-09-08,1,13,129,1000,35,4025,1,0
871,1611,2,2023-09-16,1,13,129,1042,35,4026,1,0
872,1612,1,2024-01-19,1,13,134,1014,33,4027,1,0
873,1613,1,2024-10-30,1,13,130,1042,35,4031,1,0
874,1613,2,2024-10-27,1,13,130,1020,35,4029,1,0
875,1614,1,2024-12-30,1,13,129,1071,35,4032,1,0
876,1619,1,2024-07-21,1,14,140,1149,37,4043,1,0
877,1620,1,2024-07-08,1,14,140,1132,36,4044,1,0
878,1620,1,2024-07-29,1,14,140,1083,36,4045,1,0
879,1621,1,2024-05-18,1,14,137,1144,36,4048,1,0
880,1621,2,2024-04-28,1,14,137,1090,36,4047,1,0
881,1624,1,2024-03-14,1,13,128,1001,33,4056,1,0
882,1625,1,2023-10-21,1,13,127,1049,33,4058,1,0
883,1627,1,2024-12-22,1,14,142,1080,36,4062,1,0
884,1628,1,2024-09-27,1,14,143,1108,36,4063,1,0
885,1628,1,2024-09-13,1,14,143,1122,37,4064,1,0
886,1629,2,2024-10-10,1,14,137,1074,37,4066,1,0
887,1632,1,2024-05-11,1,13,127,1006,33,4074,1,0
888,1633,1,2023-02-27,1,13,133,1043,34,4076,1,0
889,1633,1,2023-02-20,1,13,133,1007,34,4077,1,0
890,1634,1,2023-03-22,1,14,141,1091,36,4078,1,0
891,1636,1,2024-08-03,1,14,139,1124,36,4083,1,0
892,1637,1,2023-07-10,1,14,143,1144,37,4088,1,0
893,1645,1,2024-11-09,1,13,131,1060,33,4111,1,0
894,1650,2,2024-12-31,1,13,131,1066,35,4123,1,0
895,1651,2,2023-05-23,1,24,249,1947,67,4125,1,0
896,1651,1,2023-06-07,1,24,249,1937,70,4126,1,0
897,1654,2,2023-07-02,1,24,254,1939,70,4134,1,0
898,1658,1,2023-02-09,1,1,3,73,2,4147,1,0
899,1658,1,2023-02-10,1,1,3,18,2,4146,1,0
900,1659,1,2024-07-23,1,24,249,1911,68,4149,1,0
901,1659,1,2024-07-21,1,24,249,1915,70,4151,1,0
902,1660,1,2025-01-01,1,1,5,60,1,4152,1,0
903,1663,1,2024-09-22,1,1,7,69,1,4157,1,0
